item	assessment	section	architecture	source_path	install_path	sha256	source_or_reason	current_payload	current_install_path	current_provider
RETAIN-ELF	matching_source_unknown	vowifi	32	vendor/bin/wfca	vendor/bin/wfca	8bbf61f4cd88ad90b5375227f7420b6f21de61a4e33af73a063513fc72627ec1	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/wfca	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/bin/starter	vendor/bin/starter	9c90c18889b8ae6e4524b07b87f2ca562e76babed92ce43677846ab51b77969e	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/bin/starter	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/bin/charon	vendor/bin/charon	b7886570ef6b1a9be523fbb0e3c44c5ad5be79244aeafb1ccba7df0a27e4a057	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/bin/charon	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/bin/stroke	vendor/bin/stroke	e289f6363451093876f53de7d5fc63798e553b59479808cc5478ea17946812fe	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/bin/stroke	retained vendor payload
RETAIN-ELF	matching_source_unknown	vowifi	32	vendor/lib/libmal_epdga.so	vendor/lib/libmal_epdga.so	48493993b50f39bad564fbd4961d2b9841b133d8f59c76d49755229b14e3c5c1	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmal_epdga.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	vowifi	32	vendor/lib/libwo.so	vendor/lib/libwo.so	400d1e8e2e50cca69a2f5c8208c99b7a9d193bc4bd330a9d450e587306245957	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libwo.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	vowifi	64	vendor/lib64/libwo.so	vendor/lib64/libwo.so	f2b7264d7a7243e0242aa65be95e76fc476ec6069028699f76e4c9908b20a21d	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libwo.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libcharon-ss.so	vendor/lib64/libcharon-ss.so	a93e1bd26cf9aec0ca2bc4aed2b6a7ea39223062d000152ca99de928c561d82a	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libcharon-ss.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libcrypto-ss.so	vendor/lib64/libcrypto-ss.so	f366335f0ede31982515f7e14fddf50115798569a6908aef190e33b1155cb6e2	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libcrypto-ss.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libcurl-ss.so	vendor/lib64/libcurl-ss.so	76ee249985814f8099e1b727c2e096b47cc2d2bf3a36be8b2a41fbe29459ab13	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libcurl-ss.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libhydra.so	vendor/lib64/libhydra.so	ced612662e551e9c0972e9737fc95f3ab17b7a2254c65c4594b6b92e3626df28	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libhydra.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libsimaka.so	vendor/lib64/libsimaka.so	8ece67c29c78c0c0e9dc6139ff614653810d39099e6419b3e7dca8feb7a02997	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libsimaka.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libssl-ss.so	vendor/lib64/libssl-ss.so	807d7677360e0859d34da63dee306007dd3217595a2902f7ec25625a6172f631	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libssl-ss.so	retained vendor payload
SR18	source_contract_check	vowifi	64	vendor/lib64/libstrongswan.so	vendor/lib64/libstrongswan.so	4d8cb93f87e487facba1118d3c822f3bde159095238143a4e9832d3aa9ebc8da	Motorola strongswan 0cc62868 / b1ad8074; matching current Q WOD/plugin/crypto ABI unproven	retained_unchanged	vendor/lib64/libstrongswan.so	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.conf	vendor/etc/ipsec/ipsec.conf	457273daf3e70a6e069dde468e081564aaa3ab00d5eb28f606dcdebed163612e	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/strongswan.conf	vendor/etc/ipsec/strongswan.conf	456472b2dd0d0e4e3103670f5d66588b06b1b080df9fdabbff2047f19adf51fe	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/strongswan.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/wod_cust.conf	vendor/etc/ipsec/wod_cust.conf	b4740bcb3cfa35c21cb9e24d53d97da327a747e93e5bf6362b2001424bc35311	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/wod_cust.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/wod_optr.conf	vendor/etc/ipsec/wod_optr.conf	284fb64dec4d7c8a6a31c1f3b8af2e8a92c265d415ec07035eb9b90887132972	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/wod_optr.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ssl/openssl.cnf	vendor/etc/ipsec/ssl/openssl.cnf	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ssl/openssl.cnf	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/Entrust.net_Certification_Authority_2048.cer	vendor/etc/ipsec/ipsec.d/cacerts/Entrust.net_Certification_Authority_2048.cer	893299f422d50dfc38fa4fef23d7e833a164d98066d58b4fc7489b49e775d207	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/Entrust.net_Certification_Authority_2048.cer	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_PCA_G3_Root.der	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_PCA_G3_Root.der	b478b812250df878635c2aa7ec7d155eaa625ee82916e2cd294361886cd1fbd4	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_PCA_G3_Root.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA.der	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA.der	37d51006c512eaab626421f1ec8c92013fc5f82ae98ee533eb4619b8deb4d06c	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA_G2_ECC.der	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA_G2_ECC.der	5edb7ac43b82a06a8761e8d7be4979ebf2611f7dd79bf91c1c6b566a219ed766	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/GeoTrust_Primary_CA_G2_ECC.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G4.der	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G4.der	53dfdfa4e297fcfe07594e8c62d5b8ab06b32c7549f38a163094fd6429d5da43	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G4.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G5.der	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G5.der	9acfab7e43c8d880d06b262a94deeee4b4659989c3d0caf19baf6405e41ab7df	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignClass3G5.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignUniversalRootCertification.der	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignUniversalRootCertification.der	2399561127a57125de8cefea610ddf2fa078b5c8067f4e828290bfb860e84b3c	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/VeriSignUniversalRootCertification.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/gold.cer	vendor/etc/ipsec/ipsec.d/cacerts/gold.cer	40f60f2e2f83fb6c63ddefeba7939a7852b2d468183ea939cc4dcac8fe4cc87d	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/gold.cer	retained vendor payload
RETAIN-DATA	configuration_or_resource	vowifi	data	vendor/etc/ipsec/ipsec.d/cacerts/thawte.der	vendor/etc/ipsec/ipsec.d/cacerts/thawte.der	8d722f81a9c113c0791df136a2966db26c950a971db46b4199f4ea54b78bfb9f	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/ipsec/ipsec.d/cacerts/thawte.der	retained vendor payload
RETAIN-DATA	configuration_or_resource	media	data	vendor/etc/media_codecs_mediatek_video.xml	vendor/etc/media_codecs_mediatek_video.xml	65eeec8c845184ccc2d24e5fc15770e5bcd495b83045ef71efb23e9d03c9b150	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/media_codecs_mediatek_video.xml	retained vendor payload
RETAIN-DATA	configuration_or_resource	media	data	vendor/etc/media_codecs_performance.xml	vendor/etc/media_codecs_performance.xml	319e385e444d08f649f16c97eab8608bb89d5a5d55e87536af89975d547550d9	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/media_codecs_performance.xml	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libMtkOmxCore.so	vendor/lib/libMtkOmxCore.so	48f37a722850e21386b8c4eec02f3266c2306106350eb7b537b96f986dabdee0	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libMtkOmxCore.so	retained vendor payload
SR19	source_functional_alternative	media	32	vendor/lib/libMtkOmxMp3Dec.so	vendor/lib/libMtkOmxMp3Dec.so	e338c7c8b109f45d8c42a95bae56ddb4a08ec92fb24967a62b504da749fad11c	AOSP/Codec2 MP3 decoder already present; codec name/ranking changes	retained_unchanged	vendor/lib/libMtkOmxMp3Dec.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libMtkOmxVdecEx.so	vendor/lib/libMtkOmxVdecEx.so	efe599375516b8b1818ca328a581f75a5cd38f23329e3857168acd3c406f636d	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libMtkOmxVdecEx.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libMtkOmxVenc.so	vendor/lib/libMtkOmxVenc.so	69b01127eb4c8df5d74455d30a2521ee7ddd205165965e6d9d086dc481604673	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libMtkOmxVenc.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libmp4enc_sa.ca7.so	vendor/lib/libmp4enc_sa.ca7.so	060d731d178915b9669e642078bf14d9b47caf6d822d109f51250f22555dfc95	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmp4enc_sa.ca7.so	retained vendor payload
SR21	public_stub_not_equivalent	media	32	vendor/lib/libpowerhalwrap_vendor.so	vendor/lib/libpowerhalwrap_vendor.so	45349ce65054a330d130052755dae1d641afc90973f88978151dfff023c3e177	LineageOS MTK public stubs omit diagnostic or performance behavior	retained_unchanged	vendor/lib/libpowerhalwrap_vendor.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libstagefrighthw.so	vendor/lib/libstagefrighthw.so	fcdc66df322daa6e2edf727ad54317600d62eda11d52457c93fe30828dab85db	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libstagefrighthw.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvcodec_oal.so	vendor/lib/libvcodec_oal.so	a1ed9e18029e7373c89202eb23510e458c8e33cee833cacf6cdbc2a63ca4a3b5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvcodec_oal.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvcodec_utility.so	vendor/lib/libvcodec_utility.so	33637f56e323f05b6245eb065e2b2f37f4a8046db0c9d8ee48a29891a282170c	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvcodec_utility.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvcodecdrv.so	vendor/lib/libvcodecdrv.so	22b29804fd48c45189fec76ea14c9a8830b5ca8073a05247e42affdec5d6197f	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvcodecdrv.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvc1dec_sa.ca7.so	vendor/lib/libvc1dec_sa.ca7.so	939f3380858174db69e935212a08b93eae2b411b7c92d5115be3e5bcdb17bdd8	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvc1dec_sa.ca7.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvp8dec_sa.ca7.so	vendor/lib/libvp8dec_sa.ca7.so	23839942006e0ee45e79f7c2921b59657032a7bee111361d479d3ab886d20713	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvp8dec_sa.ca7.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvp8enc_sa.ca7.so	vendor/lib/libvp8enc_sa.ca7.so	b9fc9550ca358c7c4d03645082b1a39496e3942a4697053efb739d0008ddf6ed	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvp8enc_sa.ca7.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	media	32	vendor/lib/libvp9dec_sa.ca7.so	vendor/lib/libvp9dec_sa.ca7.so	6a6ad9a9332022c1dbccdb29a8b74b974af5d9ece79bb09b842d686917337c85	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libvp9dec_sa.ca7.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	drm	32	vendor/lib/mediadrm/libwvdrmengine.so	vendor/lib/mediadrm/libwvdrmengine.so	365dc743406008835b5ee908cc7f45dad3c1340b761a61fa494a8ea869662781	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/mediadrm/libwvdrmengine.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	drm	64	vendor/lib64/mediadrm/libwvdrmengine.so	vendor/lib64/mediadrm/libwvdrmengine.so	e7ad2acb0b4f4f7150fe58f9ac8d88ce7860bc2dcf09a6bd518682bede35b5bf	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/mediadrm/libwvdrmengine.so	retained vendor payload
